,p_pv,p_el,h_el,p_fc,h_fc,g_fc,h_sto,h_sto_next,g_hw_io,g_hw,g_hw_next,q_cw_io,q_cw,q_cw_next,p_hp,g_hp,q_hp,z_hp_g,z_hp_q,p_eb,g_eb,p_pur,h_pur
8460,401.37916590855684,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1131.76618964507,31614.00993114207,30482.243741497,0.0,0.0,0.0,84.49925189042489,299.1273516921041,0.0,1.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
8461,434.6886402578147,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-412.48892325261113,30482.243741497,30069.75481824439,0.0,0.0,0.0,115.24532388723736,407.96844656082027,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8462,399.7136921910939,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-420.5119016577628,30069.75481824439,29649.242916586627,0.0,0.0,0.0,95.20796534766669,337.0361973307401,0.0,1.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
8463,268.14126851152554,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-748.5537006725826,29649.242916586627,28900.689215914044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.364458331901744,0.0
8464,86.60463330807036,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-840.4054626054203,28900.689215914044,28060.283753308624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,230.12275769393423,0.0
8465,0.0,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1736.858687613243,28060.283753308624,26323.42506569538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,225.7029531787309,0.0
8466,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,8.888453988605468,5.925635992403645,-1456.022871027697,26323.42506569538,24867.402194667684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.57988736181248,0.0
8467,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,5.925635992403645,2.9628179962018226,-1502.3652718163794,24867.402194667684,23365.036922851305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.73290903055823,0.0
8468,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,2.9628179962018226,0.0,-1614.4083446789082,23365.036922851305,21750.628578172396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.34250521215954,0.0
8469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1670.9944682806236,21750.628578172396,20079.634109891773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.35292441804081,0.0
8470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1259.727433509881,20079.634109891773,18819.906676381892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.96252059964192,0.0
8471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.0884731884144,18819.906676381892,21650.995149570306,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1242.0536481419035,0.0
8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793.1046223374215,21650.995149570306,24444.099771907728,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1227.5186888681428,0.0
8473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754.2142523949187,24444.099771907728,27198.314024302646,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1226.417336564281,0.0
8474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2718.2677331104023,27198.314024302646,29916.58175741305,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1226.417336564281,0.0
8475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.179786270375,29916.58175741305,32601.761543683424,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1226.417336564281,0.0
8476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649.0784811873746,32601.761543683424,35250.8400248708,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1226.417336564281,0.0
8477,0.0,89.25035211787004,1.6243564085452347,0.0,0.0,0.0,0.0,1.6243564085452347,2620.4063103343287,35250.8400248708,37871.24633520513,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1315.667688682151,0.0
8478,0.0,399.12624066265016,7.264097580060233,0.0,0.0,0.0,1.6243564085452347,8.888453988605468,2600.417914824997,37871.24633520513,40471.664250030124,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1646.1570818657324,0.0
8479,0.0,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-2697.780372919493,40471.664250030124,37773.88387711063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.27202218646687,0.0
8480,30.81126377306349,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-2819.3088363326824,37773.88387711063,34954.57504077795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,346.68905856609155,0.0
8481,161.5509505939005,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-2541.2682162981073,34954.57504077795,32413.30682447984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,180.64234195380504,0.0
8482,417.20116622445437,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1772.1948005187842,32413.30682447984,30641.112023961057,0.0,0.0,0.0,86.76575472543999,307.1507717280576,0.0,1.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
8483,597.0723277104465,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1139.6611174338905,30641.112023961057,29501.450906527167,0.0,0.0,0.0,268.82759578659864,951.6496890845592,0.0,1.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
8484,630.3818020597045,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-835.4473129003491,29501.450906527167,28666.003593626818,0.0,0.0,0.0,309.4104533104784,1095.3130047190934,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8485,607.0651700152239,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-294.3194687658215,28666.003593626818,28371.684124860996,0.0,0.0,0.0,287.1841197540558,1016.6317839293575,0.0,1.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
8486,526.2896947182737,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-675.5913248627039,28371.684124860996,27696.092799998292,0.0,0.0,0.0,221.78396787484655,785.1152462769568,0.0,1.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
