,p_pv,p_el,h_el,p_fc,h_fc,g_fc,h_sto,h_sto_next,g_hw_io,g_hw,g_hw_next,q_cw_io,q_cw,q_cw_next,p_hp,g_hp,q_hp,z_hp_g,z_hp_q,p_eb,g_eb,p_pur,h_pur
7884,8335.693510799367,4962.661319163456,90.3204360087749,0.0,0.0,0.0,733.2067896547283,823.5272256635031,0.0,1699.1999999999991,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3269.852065621136,2942.8668590590223,0.0,-1.4210854715202004e-14
7885,7971.512726346969,4787.035087861439,87.12403859907819,0.0,0.0,0.0,823.5272256635031,910.6512642625813,0.0,1699.1999999999991,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3092.1612139450467,2782.945092550542,0.0,-1.4210854715202004e-14
7886,6899.202638792682,3877.486719238478,70.5702582901403,0.0,0.0,0.0,910.6512642625813,981.2215225527216,2.2737367544323206e-13,1699.1999999999991,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2936.1893084351523,2642.570377591637,0.0,-4.263256414560601e-14
7887,4673.653400472462,1911.4319506021916,34.78806150095989,0.0,0.0,0.0,981.2215225527216,1016.0095840536815,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2682.126689488365,2413.914020539529,0.0,-7.105427357601002e-15
7888,1881.600719670731,0.0,0.0,622.4042599274768,41.49361732849845,654.3543452704207,1016.0095840536815,974.515966725183,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2422.5522565320157,2180.297030878814,0.0,2.1316282072803006e-14
7889,111.27746191601098,0.0,0.0,1452.5044801489382,96.83363200992922,1527.0663767965839,974.515966725183,877.6823347152538,-2.2737367544323206e-13,1699.1999999999994,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.9413568457871,1350.8472211612084,-7.105427357601002e-14,-4.263256414560601e-14
7890,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,877.6823347152538,772.4990838672423,2.2737367544323206e-13,1699.1999999999991,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1564.9515967161906,1408.4564370445717,43.21977397458136,-4.263256414560601e-14
7891,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,772.4990838672423,667.3158330192309,-2.2737367544323206e-13,1699.1999999999994,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1602.622760784333,1442.3604847058998,69.57819780921773,-4.263256414560601e-14
7892,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,667.3158330192309,562.1325821712195,2.2737367544323206e-13,1699.1999999999991,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1667.6370795288406,1500.8733715759565,133.4911642498637,-4.263256414560601e-14
7893,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,562.1325821712195,456.9493313232081,2.2737367544323206e-13,1699.1999999999994,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.5502854063475,1411.6952568657127,34.40437012737061,1.4210854715202004e-14
7894,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,456.9493313232081,351.76608047519676,-2.2737367544323206e-13,1699.1999999999996,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1597.1197849247176,1437.407806432246,62.973869645740706,1.4210854715202004e-14
7895,0.0,675.7548373281371,12.298738039372097,0.0,0.0,0.0,351.76608047519676,364.06481851456886,-2.2737367544323206e-13,1699.1999999999994,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3467.4290957698217,3120.6861861928396,4186.7867805391525,0.0
7896,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,364.06481851456886,484.89267393400615,0.0,1699.1999999999991,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3496.198486382252,3146.578637744027,10178.694488737583,1.4210854715202004e-14
7897,0.0,0.0,0.0,0.0,0.0,0.0,484.89267393400615,484.89267393400615,0.0,1699.1999999999991,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3513.342392683274,3162.0081534149467,3556.9452401244675,0.0
7898,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,484.89267393400615,605.7205293534435,0.0,1699.1999999999991,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3546.5165263326912,3191.8648736994223,10229.012528688021,1.4210854715202004e-14
7899,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,605.7205293534435,726.5483847728807,0.0,1699.1999999999991,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3582.432672554861,3224.189405299375,10264.92867491019,-4.263256414560601e-14
7900,0.0,0.0,0.0,0.0,0.0,0.0,726.5483847728807,726.5483847728807,0.0,1699.1999999999991,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3623.7186204402137,3261.3467583961924,3667.3214678814074,0.0
7901,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,726.5483847728807,847.3762401923179,-2.2737367544323206e-13,1699.1999999999991,1699.199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3659.408915685977,3293.468024117379,10341.904918041306,-4.263256414560601e-14
7902,0.0,0.0,0.0,0.0,0.0,0.0,847.3762401923179,847.3762401923179,2.2737367544323206e-13,1699.199999999999,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3693.67725837626,3324.309532538634,3749.0073395006707,0.0
7903,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,847.3762401923179,742.1929893443065,2.2737367544323206e-13,1699.1999999999991,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1869.79070713564,1682.8116364220762,348.166233910601,-4.263256414560601e-14
7904,910.4519611309989,0.0,0.0,1401.3664382333825,93.42442921555883,1473.303248729363,742.1929893443065,648.7685601287477,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2256.2242788809767,2030.601850992879,1.1368683772161603e-13,2.842170943040401e-14
7905,3075.3044020424854,0.0,0.0,348.96871738784967,23.264581159189976,366.88244488042596,648.7685601287477,625.5039789695577,-2.2737367544323206e-13,1699.1999999999994,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3369.615466975486,3032.6539202779377,0.0,-3.907985046680551e-14
7906,4177.96288830114,391.98161706202563,7.134065430528867,0.0,0.0,0.0,625.5039789695577,632.6380444000865,0.0,1699.1999999999991,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3731.498081166125,3358.3482730495125,0.0,-3.197442310920451e-14
7907,4704.001799176828,1000.6513526413437,18.211854618072458,0.0,0.0,0.0,632.6380444000865,650.849899018159,2.2737367544323206e-13,1699.1999999999991,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3648.867256462495,3283.9805308162454,0.0,3.552713678800501e-14
7908,5624.569893209283,2244.076013435198,40.84218344452061,0.0,0.0,0.0,650.849899018159,691.6920824626797,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3326.010689701095,2993.409620730986,0.0,2.1316282072803006e-14
7909,5917.937747351492,2864.8404283628142,52.14009579620322,0.0,0.0,0.0,691.6920824626797,743.8321782588829,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2998.6141289156885,2698.7527160241198,0.0,2.1316282072803006e-14
7910,5280.621374559794,2588.305414451175,47.10715854301138,0.0,0.0,0.0,743.8321782588829,790.9393368018942,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2637.83277003563,2374.049493032067,0.0,-4.263256414560601e-14
7911,4005.988628976396,1480.024763132962,26.93645068901991,0.0,0.0,0.0,790.9393368018942,817.8757874909141,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2471.480675770444,2224.3326081933997,0.0,1.0658141036401503e-14
7912,2063.6911118969306,0.0,0.0,409.0888057298821,27.272587048658806,430.08869775734945,817.8757874909141,790.6032004422553,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2418.296727553823,2176.467054798441,0.0,0.0
7913,101.16132901455543,0.0,0.0,1496.9700422989988,99.79800281993326,1573.8145044703476,790.6032004422553,690.8051976223221,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1543.5557874170163,1389.2002086753148,-8.526512829121202e-14,2.842170943040401e-14
7914,0.0,0.0,0.0,1500.767617097746,100.05117447318307,1577.8070214420973,690.8051976223221,590.754023149139,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1456.2815430842468,1310.6533887758221,0.0,-2.842170943040401e-14
7915,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,590.754023149139,485.57077230112765,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1549.7398844581512,1394.765896012336,15.593969179174337,1.4210854715202004e-14
7916,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,485.57077230112765,380.3875214531163,2.2737367544323206e-13,1699.1999999999994,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1621.00054029324,1458.900486263916,86.85462501426309,1.4210854715202004e-14
7917,0.0,0.0,0.0,1574.8451173122646,104.98967448748431,1655.6871666676277,380.3875214531163,275.39784696563197,0.0,1699.1999999999996,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1531.2422698710707,1378.1180428839637,0.0,0.0
7918,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,275.39784696563197,170.2145961176206,0.0,1699.1999999999996,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1578.661659579951,1420.795493621956,44.51574430097412,1.4210854715202004e-14
7919,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,170.2145961176206,291.0424515370579,0.0,1699.1999999999996,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3460.144103786593,3114.1296934079337,10142.640106141924,1.4210854715202004e-14
7920,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,291.0424515370579,411.8703069564952,0.0,1699.1999999999996,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3501.9713152188515,3151.7741836969662,10197.495477245808,1.4210854715202004e-14
7921,0.0,0.0,0.0,0.0,0.0,0.0,411.8703069564952,411.8703069564952,-2.2737367544323206e-13,1699.1999999999996,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3533.9448043097855,3180.550323878807,3590.5758114226055,0.0
7922,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,411.8703069564952,532.6981623759325,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3582.0121224608624,3223.8109102147764,10277.536284487818,1.4210854715202004e-14
7923,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,532.6981623759325,653.5260177953697,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3635.750376910332,3272.1753392192986,10331.274538937289,-4.263256414560601e-14
7924,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,653.5260177953697,774.353873214807,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3693.4131165733943,3324.071804916055,10388.937278600351,-4.263256414560601e-14
7925,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,774.353873214807,895.1817286342442,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3740.576381821786,3366.5187436396077,10436.100543848743,-4.263256414560601e-14
7926,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,895.1817286342442,1016.0095840536815,2.2737367544323206e-13,1699.1999999999994,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3762.154236027433,3385.93881242469,10478.29190269319,-4.263256414560601e-14
7927,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,1016.0095840536815,910.82633320567,-4.547473508864641e-13,1699.1999999999996,1699.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3281.5371348706544,2953.383421383589,1862.0603943369506,-4.263256414560601e-14
7928,708.1293031018882,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,910.82633320567,805.6430823576586,2.2737367544323206e-13,1699.1999999999991,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3359.4058787568106,3023.4652908811295,1441.8596261537045,-4.263256414560601e-14
7929,2559.3816240682527,0.0,0.0,1188.612130641352,79.24080870942346,1249.6275533476082,805.6430823576586,726.4022736482351,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3433.124560373099,3089.812104335789,-4.547473508864641e-13,-4.263256414560601e-14
7930,3874.4789012574734,0.0,0.0,303.26323013711544,20.217548675807695,318.83074261748743,726.4022736482351,706.1847249724274,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3873.236404551161,3485.9127640960446,-9.094947017729282e-13,-3.907985046680551e-14
7931,4360.05328052734,357.9471006554418,6.514637231929041,0.0,0.0,0.0,706.1847249724274,712.6993622043564,2.2737367544323206e-13,1699.1999999999994,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3689.4526769227523,3320.507409230477,0.0,-5.417888360170764e-14
7932,4410.633945034617,842.1489070972343,15.327110109169665,0.0,0.0,0.0,712.6993622043564,728.026472313526,-2.2737367544323206e-13,1699.1999999999996,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3251.6051239192507,2926.444611527326,0.0,1.7763568394002505e-15
7933,3884.595034158929,750.3197971417308,13.6558203079795,0.0,0.0,0.0,728.026472313526,741.6822926215056,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2814.831920646621,2533.3487285819588,0.0,2.4868995751603507e-14
7934,2984.2592059293856,0.0,0.0,40.62873083613947,2.7085820557426312,42.7143390190613,741.6822926215056,738.9737105657629,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2720.382209922098,2448.3439889298884,4.547473508864641e-13,-5.0182080713057076e-14
7935,1992.8781815867424,0.0,0.0,569.8000924762939,37.98667283175293,599.0498305567437,738.9737105657629,700.98703773401,0.0,1699.1999999999994,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2258.172547219609,2032.3552924976482,-2.2737367544323206e-13,1.4210854715202004e-14
